,text
1,JULY2015 
2,毕业啦
3,New look 
4,"没拼过的人生,"
5,如何打造
6,不值得过
7,翻过山
8,潮人的家
9,才知道那边有什么
10,拼的是趣味
11,丝丝诱惑
12,最佳日装
13,金银浪淖
14,像太阳般炙热
15,心机拍照妆
16,通杀自拍与摆拍
17,深度戛纳
18,场游戏一场梦
19,汤唯
20,非常倔强
21,非常美
22,22
0,時
1,FCOSMOPOLITAN 
2,尚
3,STYLE 
4,AUGUST2015 
5,本刊与美国
6,COSMOPOLITAN 》
7,版权合作
8,8月号邮发代号:46-199
9,郭敬明
10,看我徒手攀登
11,高科技才是
12,New ashior 
13,世界这么
14,请你睡我家
15,22周年巨制
16,16
0,SUCGESS 
1,AUGUST2015 
2,本刊与美国
3,合作
4,8月邮发代号
5,范冰冰
6,恋爱中的女神
7,COSMO 独家
8,好声音新晋导师周杰伦
9,直男审美
10,那就是个黑洞
11,李易峰/李光马天宇张艺兴
12,那些无法拒绝的颜
13,22周年巨制
14,HOT ISSUE 
15,1ssN1005-1988
16,娱乐App
17,97710019815
18,ssn100-1际标准刊号cn-33/(国内统一刊号价￥20
19,19
0,SEPTEMBER2015 
1,本刊与美国
2,COSMOPOLITAN 》
3,版权合作
4,Angelababy 
5,9月号邮发号:619
6,我想要五颜六色的人生
7,硫酸
8,杀阡陌马可
9,美而不娘
10,能量
11,瓶好面霜
12,比男人还住挑
13,秋冬潮流
14,高冷范儿
15,≠性冷淡!
16,染发新趋势
17,分秒变潮人
18,IN1005-1988
19,时尚便糖
20,ISSN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)双刊总价:￥20(HK$30)
21,21
0,LTAN 
1,STYLE 
2,SEPTEMBER2015 
3,本刊与美国
4,《COSMOPOLITAN 》
5,版权合作
6,倪妮
7,9月号邮发代号:46-199
8,美好的外表
9,爆裂的心
10,含
11,马东/金星/蔡康永
12,大家都粉奇葩说
13,少女风不是
14,单选题
15,五十度红唇
16,进行时
17,Fall /Winter
18,Must Buy 
19,涂色《秘密花园》
20,不如种自己的花园
21,刷脸
22,刷不过存在感
23,23
0,SIYE 
1,OCTOBER2016 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,1月号邮发代号
6,张天爱
7,10月号邮发代号:46-199
8,遇见你的未知
9,追什么IP
10,再见吧
11,你就是IP
12,假闺蜜
13,我不想今生走的路
14,是父母期待的套路
15,换包包
16,不如换肩带
17,气垫在手
18,颜值我有
19,让双眸找回
20,少女心
21,美国巨制
22,用时装抵达
23,23
0,時
1,尚
2,NOVEMBER2016 
3,《
4,/
5,11月号邮发代号:46199
6,不靠甜
7,爱就爱了
8,不用讨好全世界
9,买大号更时
10,刘海剪对
11,人美百倍
12,性感又高级的
13,撩人暖妆
14,后奥运时代偶像
15,刘国梁/谌龙/何雯娜
16,老外男友真心话
17,马龙/许昕/吴敏霞/张梦雪
18,女友越来越不乖
19,不做第
20,issn1005-1988
21,回
22,做唯
23,9771005198122
24,双刊总价:￥20(HK30)
25,25
0,時
1,NOVEMBER2016 
2,COSMOPOLITAN 
3,合作
4,唐嫣
5,11月号邮发代号:46-199
6,任岁月流逝
7,若无其事
8,雨果奖得主
9,郝景芳
10,随时乘
11,折叠的
12,飞船
13,男人的
14,是好人
15,子使吗?
16,到底有没有
17,好穿的高跟
18,6
19,个秘诀
20,在家
21,偷偷
22,Go Out 
23,时尚的人
24,就是不想宅在家
25,Are you 
26,ready ?
27,原创爆发
28,@时尚COSMO 
29,29
0,時
1,DECEMBER2016 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,Angelababy 
6,周身有霓虹
7,12月号邮发代号:46-199
8,光芒万丈
9,有多少女人
10,在肤浅地爱着男人
11,“老公”教你选老公
12,赶场
13,时装周人集
14,空气污染压力山大
15,这些地方最适合躲雾霾
16,时髦≠破产
17,千元搞定派对季
18,米比林
19,吃货心中的那颗星
20,18
21,Buy Less and 
22,_ more 
23,物欲进化
24,ISSN1005-1988
25,你在哪个段位
26,9771005198160
27,N1005-1988(国际标准刊号)CM13327/GO(国内统一刊号)
28,双刊总价:￥20(HK$30)
29,29
0,ECEM 
1,2016
2,0
3,本刊与美国
4,COSMOPOLITAN 
5,版权合作
6,ngelababy 
7,长情少女
8,2月号邮发代号:46-19
9,宇宙任逍遥
10,圈地为王
11,任性生长
12,想开自媒体
13,有这里
14,奢侈品牌
15,英个设计师就开挂?
16,打造零度好气色
17,和闷分手吧
18,圣诞蜜糖妆
19,文艺青年赚钱指南
20,如何聪明地
21,箮男人
22,时尚是艘
23,迷人的贼船
24,24
0,CUSMOPOLITAN 
1,MARCH2016 
2,《COSMOPOL TA 
3,3月号邮线号:46-199
4,黄渤
5,On Trend !
6,放过别人
7,开李潮流
8,不放过自己
9,大趋势
10,靳东:自恋?
11,我要和你一起
12,看多了自己都厌烦
13,财貌双全
14,高票房
15,人生
16,靠的是
17,攒人品
18,哥啊
19,19
0,e
1,MARCH2016 
2,《COSMOPOLI 
3,版权
4,3号邮发46-199
5,舒淇
6,貌美着搞笑着
7,都不跟团
8,人生怎么能跟团
9,混搭跟乱穿的
10,是时候给自己
11,区别到底是什么
12,拍张裸照了
13,轻断食果蔬汁
14,真的减肥吗?
15,贴纸潮来了这个必须跟
16,ISSN1005-1988
17,去airbnb 上当房东
18,9771005198122
19,ISSN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)
20,刊总价:20(HK$30)
21,21
0,PRIL2016 
1,本刊与美国
2,COSMOPOLITAN 
3,版权合作
4,刘雯
5,4月号邮发代号:4
6,零黑点美人
7,敢被娱乐的人
8,会更强大
9,时装红人
10,和超级英雄
11,有个约会
12,开季买买买
13,怪包最时髦
14,红妆盛行的年代
15,你是哪种红人
16,16
0,SUCCESS 
1,APRIL2016 
2,本刊与美国
3,COSMOPOLITANY 
4,版权合作
5,刘雯
6,4月号邮发代号:46-199
7,超模十年
8,爱觉不累
9,一粉丝深似海
10,杜
11,不潮不护肤
12,我当男朋友
13,水洗面膜的N2拼搭
14,条件还可以
15,蓬然心动
16,好发型
17,get 
18,"努力工作,"
19,不就是为了出
20,坐头等舱吗
21,人工智能
22,也想当
23,时尚
24,导
25,iss1005-1988
26,SSN1005-1988(国际标准刊号】CN11-3327/GO(国内统一刊号)
27,双刊总价:￥20(HK$30
28,28
0,COS 
1,POLITAN 
2,SUCCESS 
3,MAY2016 
4,COSMOPOLITANY 
5,版权合作
6,50
7,高圆圆
8,时髦“追缉”令
9,45
10,★★
11,打拼&享乐
12,双选所以
13,5
14,双赢
15,牛仔“酷”驾到
16,音乐季来了还不装成
17,一个音乐粉?
18,放弃名媛Style 
19,19
0,時
1,0
2,PCLTAN 
3,STYLE 
4,MAY2016 
5,版权合作
6,50
7,5月号邮发代号:46-199
8,不环保不时尚
9,我们一起零垃圾
10,薛之谦/大张伟
11,蒋劲夫/张慧雯
12,周觅/唐禹哲
13,这些明星居然
14,是好友!
15,45
16,蓝色如此多娇
17,引数美女画成妖
18,网红风口会
19,吹很久
20,你能你就上!
21,40
22,《瘾柴鸡蛋
23,耽美的女作家
24,都是大直女
25,高圆圆
26,音乐季来了还不装成
27,时尚捕手
28,35
29,首乐粉
30,30
0,時
1,尚
2,JUNE2016 
3,《COSMOPOLITAN 
4,版权合作
5,6月号邮发代号
6,假如二次元
7,统治世界
8,张艺谋之女张
9,默默生长
10,输在起跑线的是颜值
11,赢在终点线的是气质
12,范冰冰/王源
13,清凉丸子
14,陈伟霆/陈学冬
15,从头降温五度
16,颜派
17,为什么好的音乐剧
18,值得看很多遍
19,更是人写的
20,努力派
21,21
0,時COSMOPOI 
1,TAN 
2,尚
3,JUNE2016 
4,本刊与美国
5,COSMOPOLITAN 》
6,版权合作
7,6月号邮发代号:46-199
8,娜扎悠闲在米兰
9,我发誓我要做
10,面膜狂人!
11,郭敬明/郭采洁
12,林允/李治廷
13,勇敢冒险
14,父亲节特别策划
15,拼爹不是拼财富
16,辛苦啦字幕君
17,SMO专访
18,12
19,大国民
20,翻译组
21,会跳舞的流苏
22,s1005-1988
23,9771005198122
24,1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)
25,双刊总价:￥20(HK$30)
26,26
0,時C
1,JULY2016 
2,《COSMOPOLITAN 
3,版权合作
4,7月号邮发代号:46-199
5,倪妮
6,喜欢自己的
7,不完美
8,祖峰
9,这个时代
10,需要一点骄傲
11,机会和好运
12,留给不那么
13,计较的人
14,成为个懂酒的女生
15,时髦免谈
16,闺蜜在一起
17,就是要成为更好
18,BIG 
19,的自己
20,甜酷墨镜妆
21,帅美切换
22,ISSN1005-1988
23,回
24,SSN1005-1988(国际标准刊号)CN11-3327/G国内统
25,双刊总价:￥20(HK$30)
26,26
0,時C
1,STYLE 
2,AUGUST2016 
3,本刊与美国
4,版权合作
5,8月号邮发代号:46-199
6,刘嘉玲/李冰冰
7,白百何张艺兴
8,TFBOYS 
9,时代偶像
10,3
11,周年
12,巨献
13,Happy Birthday 
14,sMO!
15,唯有欢乐
16,iss1005-1988
17,回回
18,不可等待
19,9771005198160
20,sN1005-1988国际标准刊号)CN1-3327/GO(国内统一刊号
21,双刊总价:￥20(K30
22,22
0,時s
1,JAN 
2,尚
3,SUOCESS 
4,AUGUST2016 
5,本刊与美国
6,COSMOPOUITAN 
7,版权合作
8,8月号邮发代号:46-199
9,2
10,周年
11,叵献
12,刘嘉玲/李冰冰
13,白百何/张艺兴
14,TFBOYS 
15,奥运精神
16,世界进入
17,运动模式
18,18
0,FCOSMOPOLT 
1,AUGUST2016 
2,《COSMOPOLITAN 
3,版权合作
4,8月号邮发代号:46-199
5,刘嘉玲
6,李冰冰
7,白百何
8,张艺兴
9,TFBOYS 
10,时代偶像
11,周年
12,巨献
13,Happy Birthday 
14,COSMO !
15,唯有欢乐
16,ISN1005-1988
17,不可等待
18,SN1005-1988国际标准刊号)CN11-3327/GO(国内统一刊号)
19,双刊总价:￥20(HKS30)
20,20
0,時
1,FCOSMOPOLITAN 
2,尚
3,SUCCESS 
4,AUGUST2016 
5,本刊与美国
6,COSMOPOLITAN 
7,版权合作
8,8月号邮发代号:46199
9,2
10,周年
11,巨献
12,刘嘉玲/李冰冰/白百何
13,张艺兴/TFBOYS 
14,奥运精神
15,世界进入运动模式
16,oecial 
17,17
0,時C
1,AUGUST2016 
2,本刊与美国
3,《COSMOPOLITAN )
4,版权合作
5,8月号邮发代号:46-199
6,刘嘉玲/李冰冰
7,白百何张艺兴
8,TFBOYS 
9,时代偶像
10,周年
11,巨献
12,Happy Birthday 
13,COSMO !
14,唯有欢乐
15,iss1005-1988
16,回回
17,不可等待
18,9771005198160
19,1国际标准刊号)CN1
20,双刊总价:￥20(HK30)
21,21
0,時CO
1,尚
2,AUGUST2016 
3,8月号邮发代号:46-199
4,周年
5,叵献
6,刘嘉玲/李冰冰
7,白百何/张艺兴
8,奥运精神
9,世界进入
10,运动模式
11,Special 
12,12
0,艾
1,OCTOBER2017 
2,《COSMOPOL ITAN 
3,版权合作
4,Angelababy 
5,我是我最好的
6,10月号邮发代号:46-199
7,嘻哈力量
8,就是要炸你
9,Bsto里的
10,小酒馆主义
11,秋冬美靴精选
12,的髦晋升新
13,内双VS外双
14,眼线画法不一样
15,M代
16,中酷
17,17
0,SUCCESS 
1,OCTOBER2017 
2,本刊与美国
3,COSMOPOLITAN 
4,版权合作
5,Angelababy 
6,生活不止
7,10月号邮发代号:46-199
8,AB面
9,郭京飞/李光洁/雷佳音
10,COMEON 
11,老伙计
12,让生活充满料
13,莫欺少年穷
14,时尚圈练习生
15,造型还是“他”?
16,Its question !
17,不打针不修图
18,脸也能再小一圈
19,雷
20,活看就是
21,最好的事儿
22,ISSN1005-1988
23,971005198122
24,ISSN1005-1988(国际标准刊号)CN1-3327/GO(国内统一利号)双刊总价:￥20(HK$30
25,25
0,時
1,COS 
2,OLTAN 
3,尚
4,SUCCESS 
5,NOVEMBER2017 
6,本刊与天
7,版合作
8,赵丽颖
9,生活和游戏一样
10,11月号邮发代号:46-199
11,必须打通关
12,墨太客
13,艺术化购买
14,花得起又玩得
15,iss1005-1988
16,回回
17,977100198177
18,国际标准刊号CN1-3327/G(国内统一刊号双刊
19,19
0,NOVEMBER2017 
1,( COSMOPOLITAN
2,版权合作
3,赵丽颖
4,没有魔咒
5,1月号邮发代号
6,不能被打破
7,听李现撩爱
8,用审美拯救二手房
9,优雅只因为裙长
10,加了10公分
11,粗眉
12,答疑课
13,米场
14,青春对话
15,15
0,DECEMBER2017 
1,本刊与美国
2,《COSMOPOLITAN 
3,版权合作
4,12月号邮发代
5,唐嫣
6,"甜或虐,"
7,自己去经历
8,羽绒咖大战皮草精
9,PVC回归
10,冬日保暖新武器
11,假如保养也有一瓶
12,后悔约
13,尬舞不崩
14,妆给你看
15,火锅同学会!
16,猜猜谁最拼
17,叮
18,来自未来的
19,ISSN1005-1988
20,备忘录
21,9771005198177
22,ss1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)双刊总价20HK30
23,23
0,COS 
1,時
2,OLTAN 
3,尚
4,SUCCESS 
5,DECEMBER2017 
6,《COSMOPOLITANY 
7,版权合作
8,唐嫣
9,12月号邮发代号:46-199
10,江湖很大
11,亦很美
12,和外星人
13,愉快聊天的
14,地球人
15,王佩瑜
16,不是网红
17,是粉红
18,安瓶
19,肌肤强心剂
20,时尚瘦够了
21,2018
22,超前购物清单
23,我们预测
24,它会火!
25,BIGGER 
26,@时尚COSMO 
27,27
0,TAN 
1,JANUARY2017 
2,COSMOPOLITAN 
3,权合作
4,尚
5,1月号邮发代号
6,大拨未来之星
7,正在袭来
8,迪丽热巴/张彬彬
9,白敬亭/李纯
10,纯素颜还有好气色
11,靠的就是这3招
12,美美滑雪装
13,超模
14,杨幂
15,初心从未改变
16,怎么秀朋友圈
17,的工作
18,长什么样
19,PARTY 后
20,应急宝典
21,Red is 
22,Fantastic 
23,红衣红妆红人
24,想红能红
25,@时尚COSMO 
26,26
0,JANUARY2017 
1,本刊与美国
2,《COSMOPOLITAN 》
3,版权合作
4,1月号邮发代号:46-199
5,马思纯
6,没有个性
7,也挺个性
8,咪蒙
9,你不能要求一个
10,在菜市场里穿晚礼服
11,早春美衣
12,进行时
13,分时保养新概念
14,美够24小时
15,时尚新发色
16,不想试试吗
17,大包回潮
18,能装才时髦
19,的的好脂肪
20,Get Ready !
21,201
22,最值得
23,待的事
24,时尚COSMO 
25,25
0,FEBRUARY2017 
1,《COSMOPOLITAN 
2,版权合作
3,世界上的一切
4,2月号邮发代号:46-199
5,都是硬碰硬
6,创造出来的
7,当别人
8,追颜值
9,我们追
10,MAN值
11,牛仔外
12,卓春
13,最美的发型
14,是天使光啊
15,时尚圈
16,零基础
17,入门指南
18,爱情没死
19,只是需要革命
20,MODERV 
21,LOVE 
22,@时尚COSMO 
23,23
0,FEBRUARY2017 
1,O
2,COSMOPOLITAND 
3,版权合作
4,2月号邮发代:46-199
5,次的迷路
6,逗你乐
7,爱也不能
8,缺快乐
9,软粉臄妆
10,款香水
11,8
12,可怕的不是没爱过
13,而是你根没试过
14,ISSN1005-1988
15,国内统一刊号
16,刊总COS
17,17
0,時
1,SIYE 
2,MARCH2017 
3,《COSMOPOLITAN )
4,版权合作
5,3月号邮岁代
6,范冰冰
7,可以很软可以很酷
8,你炒你的
9,话题
10,我穿我的
11,美衣
12,和拷贝款
13,说再见
14,一个人
15,+在一起
16,共享空间
17,新生活
18,川
19,IAS一
20,生
21,@时尚COSMO 
22,22
0,SUCCESS 
1,MARCH2017 
2,《COSMOPOLITAN 
3,版权合作
4,范冰冰
5,3月号邮发代号:46-199
6,人生就像升级
7,打怪兽
8,春装正浪漫
9,微
10,换脸妆
11,找到你的
12,DREAM 
13,JOB 
14,RESPONSIBUE 
15,ISSN1005-1988
16,971005198122
17,ISSN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)
18,双刊总价:￥20(HK$30)
19,@时尚COSMO 
20,20
0,時
1,USUU
2,APRIL2017 
3,DEAD 
4,版权合作
5,景甜甘
6,4月号邮发代号:46-199
7,一个演员的有所为与元所长
8,让你美到犯规
9,约丸
10,黑技
11,"多大,"
12,自
13,运动风P
14,SWEET 
15,15
0,SUCCESS 
1,APRIL2017 
2,版权合作
3,景甘
4,4月号邮发代号:46-199
5,不见的意
6,与隐忍
7,我想一想
8,时髦不老套
9,西装有一套
10,于朦胧
11,归属感傍身
12,不怕浪迹天涯
13,想和前任做朋友的
14,10个借口
15,Iss1005-1988
16,9771005198122
17,s1005-1988(国际标
18,双总价2(HK$30)
19,19
0,AN 
1,MAY2017 
2,《COSMOPOLITAN 
3,版权合作
4,5月号邮发代是
5,姚&孩子们
6,沽得有责任
7,沽得有意思
8,陈飞宇
9,大牌联名潮牌
10,规划好的人生
11,还有什么乐趣
12,喜欢就好
13,时装小众癌
14,诊断报告
15,体重秤才不能
16,决定你的身材
17,雾霾之后
18,肌肤担心什么?
19,他们刷
20,我们读
21,阅以才是下轮
22,ISSN1005-1988
23,9771005198177
24,1005-1988(国际标准刊号)CN11-3327
25,双刊总价:￥20(HK$30
26,时尚COSMO 
27,27
0,MAY2017 
1,《COSMOPOLITAN 》
2,版权合作
3,姚晨
4,5月号邮发代号:46-199
5,她有
6,不曾虚度的春人
7,升级很辣的妈
8,和更好的
9,任嘉伦王一博李程彬冯建宇
10,感力
11,4枚90后的亲笔信
12,拒绝美丽功利心
13,蜈蚣精背包迷
14,14
0,JUNE2017 
1,本刊与美国
2,KCOSMOPOLITAN 》
3,版权合作
4,6月号邮发代号
5,你猜我们对
6,汤唯
7,时髦旱鸭子的泳装清单
8,大师放穿也马
9,运动潮不怕撞
10,生玩儿家
11,天热了头发要跟防晒漏
12,杂知盒子
13,13
0,POLTAN 
1,尚
2,STYLE 
3,JULY2017 
4,版权合作
5,刘诗诗
6,7月号邮发代号:46-199
7,"我并不聪明,只有颗"
8,内敛的老灵魂
9,黄景瑜
10,摩洛哥
11,48小时
12,追踪记
13,头皮才是
14,秀发的
15,大BOSS
16,大咖来
17,BATTLE 
18,这些才是
19,真时装
20,透过蕾丝看夏天
21,世界那么妙
22,起来
23,去无聊!
24,ss1005-1988
25,let's chill 
26,ssn1005-1988(国际标准刊号C11-3327/G(国内统一刊号)
27,双刊总价:￥20(HK30
28,28
0,∪CCESS 
1,AUGUST2017 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,8月号邮发代号:46-19
6,李冰冰/刘涛/李宇春
7,刘亦菲/刘雯
8,亦柔软亦强大
9,2
10,盛
11,ANNIVERSARY 
12,POWER 
13,粉红力量
14,刘亦菲
15,15
0,時
1,JGUST2017 
2,AUG 
3,《COSMOPOL ITAN 
4,版权合
5,8月号邮发46-199
6,李冰冰刘涛李宇春
7,刘亦菲刘雯
8,有风格有态度
9,24
10,ANNIVERSARY 
11,周盛放
12,青郎意
13,IssN1005-1988
14,活该体验!
15,9771005198122
16,ISSN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊
17,总价￥5刘亦菲
18,18
0,時
1,COSMOPOLITAN 
2,尚
3,AUGUST2017 
4,AUGUST2017 
5,《COSM 
6,《cos
7,版权合作
8,版权合作
9,8月号邮发代号:46-199
10,8月号邮发代号:46-199
11,李冰冰/刘涛/李宇春
12,李冰冰/刘涛/李宇春
13,刘亦菲/刘雯
14,刘亦菲/刘雯
15,有风格有态度
16,亦柔软亦强大
17,2
18,周年
19,24
20,ANNIVERSARY 
21,ANNIVERSAR 
22,周年盛
23,青春肆意
24,PINKPOWER 
25,ss1005-1988
26,"活,该体验!"
27,粉红力量
28,51988(国际标准刊号)CN11-3327/GO(国内统一刊号)双刊总价:￥20(HK
29,双刊总价:￥20(HK$30)
30,@ studiosix
31,31
0,持COS
1,時
2,LITAN 
3,SUCCESS 
4,AUGUST2017 
5,AUGUST2017 
6,《cs
7,《
8,版权合作
9,尚
10,版权合作
11,8月号邮发代号619
12,李冰冰/刘涛/李宇春
13,8月号邮发代号:46-199
14,李冰冰/刘涛/李宇春
15,刘亦菲/刘零
16,刘亦菲/刘雯
17,有风格有态度
18,亦柔软亦强大
19,年
20,盛
21,24
22,ANNIVERSARY 
23,青肆意
24,"活,该体验"
25,周年盛
26,PINK POW 
27,IsN1005-1988
28,粉红力量
29,号)双刊总价:￥20(HK$30)
30,30
0,時
1,SIYE 
2,尚
3,AUGUST2017 
4,本刊与美国
5,《COSMOPOLITAN 
6,版权合作
7,8月号邮发代号:46-199
8,李冰冰刘涛/李宇春
9,刘亦菲/刘雯
10,有风格有态度
11,ANNIVERS 
12,年盛
13,青意
14,issn1005-1988
15,活该体验!
16,ISSN1005-1988(国际标准刊号)CN11-3327/G(国内统一刊号
17,双刊总价:￥20(HKS30
18,18
0,SUCCESS 
1,AUGUST2017 
2,太刊与美国
3,COSMOPOLITAN 
4,版权合作
5,8月号邮发代号:46-199
6,李冰冰/刘涛/李宇春
7,刘亦菲/刘雯
8,亦柔软亦强大
9,24
10,年
11,POWER 
12,盛
13,ANNIVERSARY 
14,粉红力量
15,15
0,寺COSMOP 
1,時(
2,持COS
3,AUGUST2017 
4,AUGUST2017 
5,COSMOPOLITANY 
6,《cos国
7,版权合作
8,版权合作
9,8月号邮发代号:46-199
10,8月号邮发代号:46-199
11,李冰冰/刘涛/李宇春
12,李冰冰/刘涛/李宇春
13,刘亦菲/刘雯
14,刘亦菲/刘雯
15,有风格有态度
16,亦柔软亦强大
17,24
18,ANNIVERSARY 
19,周年盛
20,青春意
21,"活,该体验!"
22,ANNIVERS 
23,:::
24,PINK 
25,ssN1005-1988
26,粉红力
27,8(国际标准刊号)CN11-3327/GO(国内统一刊
28,双刊总价:￥20(HK$30)
29,29
0,EPTEMBER2017 
1,本刊与美国
2,《COSMOPOLITAN 》
3,版权合作
4,周冬雨
5,着急的时代
6,9月号邮发代号:46-199
7,缓慢地爱
8,再见吧邋遢风!
9,2017秋冬
10,时髦就该
11,好好穿衣
12,时髦迷幻夜
13,少女陈
14,环飞女超人
15,预约一个
16,机器人男友
17,美容陷阱
18,知道越多越美丽?
19,未必!
20,POP-UP 
21,没说创
22,我只是有个创意
23,23
0,+
1,SEPTEMBER2017 
2,本刊与美国
3,《COSMOPOLITAN 
4,版权合作
5,窦靖童
6,不安之乐
7,9月号邮发代号:46-199
8,管理欲望的办法是
9,让它高级
10,点儿
11,逆式
12,把slogan 
13,穿出不一样
14,首饰不嫌大
15,中国花鸟画
16,让美妆一秒入戏
17,高颜值都入了
18,能量
19,短发的坑
20,下一个
21,爆款唇色
22,- RNTA
23,IssN1005-1988
24,SSN1005-1988(国际
25,刊号)CN11-3327/GO(国内统一
26,双刊总价:￥20(HK$30
27,27
0,COSMOPOUITAN 
1,OCTOBER2018 
2,本刊与美
3,《COSMOPOLITAN 
4,版权合作
5,自有一套
6,周冬雨我就是特别的存在
7,10月号邮发代号:46-199
8,女性意识觉醒
9,第一课
10,Kill the 
11,给颜值
12,雇个24小时保镖
13,百万爆款推手的
14,美容观
15,心无挂碍
16,才是大女主之道
17,如何识别
18,暧昧玩家
19,时装反骨精神
20,还在不在?
21,papi酱&焦俊艳
22,互怼姐妹花的时装哲学
23,ISN1005-1988
24,2時尚
25,SN1005-1988(国际标准刊号)CN11-3327/GO(
26,定价:￥20(HK$3
27,@时尚COSMO 
28,28
0,NOVEMBER2018 
1,刊与美国
2,COSMOPOLITAN 
3,版权合作
4,11月号邮发代号:46100
5,唐嫣
6,从少女到轻熟
7,蔡维泽/田燚/斯外戈
8,明日正流行
9,新一线男子图鉴
10,戴块男孩的腕表
11,沉浸美妆新质感
12,5時尚
13,让美好发生
14,14
0,COSMOPOLITAN 
1,NOVEMBER2018 
2,本刊与美国
3,COSMOPOLITAN 
4,版权合作
5,IO 
6,唐嫣
7,11月号邮发代是
8,主动慢下来
9,城市
10,返·逃离
11,吃独食的
12,好滋味
13,长大后
14,才看懂的美
15,经典单品时髦新生
16,越轻盈越年轻
17,IsN1005-1988
18,時尚
19,1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)定价:￥20(HK$30)让
20,定价:￥20(HK$30)
21,美好发生
22,22
0,寺
1,A
2,DECEMBER2018 
3,本刊与美国
4,《COSMOPOLITAN 》
5,版权合作
6,马思纯
7,12月号邮岁
8,靖
9,我们都是
10,拧巴的人
11,PAYLESS 
12,TRAVELBIGGER 
13,花更少玩更好
14,麦子
15,愚勇者的
16,冒险奇遇
17,时装需要
18,人吗?
19,COSMO 年度
20,颜值通关报告
21,IsN1005-1988
22,時尚
23,1005-1988(国际标准刊号)C11-3327/GO(国内统一刊号)定价:￥20(HK$3善业
24,3@时尚COSMO 
25,25
0,COSMOPOLTAN 
1,DECEMBER2018 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,2月号邮发
6,窦靖童
7,马思纯
8,必要性孤独
9,主编对话
10,林奕华、王耀庆
11,爱是什么鬼?
12,整容可以
13,HM 
14,逆袭人生吗?
15,秒点燃
16,行动力的购物“开关词
17,了不起的
18,中国色
19,2時尚
20,时尚COSMO 
21,21
0,JANUARY2018 
1,《COSMOPOLITAN 
2,版权合作
3,1月号邮发代号:46-1
4,COSMO 首发
5,亚洲90后
6,新势力
7,小松菜奈
8,迪丽热巴/裴秀智
9,"美,拒绝"
10,复刻
11,个人
12,1自有乐趣
13,ne
14,ONE 
15,孤独得起
16,去世界漂流
17,ISSN1005-1988
18,一个快乐的角落
19,9771005198184
20,ISSN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)
21,时COSMO 
22,22
0,JANUARY2018 
1,本刊与美国
2,版权合作
3,1月号邮发代号:46-199
4,COSM首发
5,亚洲90后
6,新势力
7,裴秀智
8,迪丽热巴/小松菜奈
9,"美,拒绝"
10,复刻
11,个人
12,有乐趣
13,he 
14,孤独得起
15,去世界漂流
16,立验地活
17,要自己
18,IsN1005-1988
19,打造一个快乐的角落
20,9771005198184
21,SN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊
22,时尚COSMO 
23,23
0,LTAN 
1,JANUARY2018 
2,本刊与美国
3,《COSMOPOLITAN 
4,版权合作
5,"1月号邮发代是,"
6,COSMOT 首发
7,亚洲90后新势力
8,迪丽热巴
9,小松菜奈/裴秀智
10,"美,拒绝复刻"
11,个人
12,自有乐趣
13,IN1005-1988
14,9771005198184
15,10051988(国际标准刊号)CN11-3327/GO(国内统一刊
16,"宁,￥20HK$30"
17,时尚
18,OSMO 
19,19
0,時C
1,MARCH2018 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,周迅
6,3月号邮发代号:46-199
7,流量时代的
8,慢行者
9,我与手机的
10,赛博朋克
11,翟天临
12,演员到最后
13,拼的是审美
14,零滤镜
15,才有高级脸
16,没有趋势
17,只有爆款?
18,2018
19,Earth 
20,Iss1005-1988
21,GALA 
22,SSN1005-1988(国
23,内统一刊号定价:￥时尚COSMO 
24,24
0,時
1,MARCH2018 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,周迅
6,3月号邮发代号:46-199
7,流量时代的
8,慢行者
9,我与手机的
10,赛博朋克
11,翟天临
12,演员到最后
13,拼的是审美
14,零滤镜
15,才有高级脸
16,2018
17,Earth 
18,ISN1005-1988
19,回回
20,SSN1005-1988标准刊号)CN
21,时尚COSMO 
22,22
0,寺
1,Ap2018
2,APRIL2018 
3,本刊与美国
4,尚
5,COSMOPOLITAN 》
6,版权合作
7,倪妮
8,4月号邮发代号:46-199
9,负压前行也要
10,活得透彻
11,冯唐/钟飙/Oliver James 
12,假如时间
13,能折叠
14,HiRobot !
15,和机器人亲密接触
16,时髦运动装
17,全民运动GoGo Go !
18,春夏未来色一抹紫外光
19,裸妆?
20,些工具都帮你选好了
21,喝水都长肉的
22,相
23,is1005-1988
